"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country","Year"
"E3",2022-04-15,"Exeter","Colchester",2,0,"H",1,0,"H","W Finnie",16,1,8,0,9,9,8,0,0,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Barrow","Forest Green",4,0,"H",2,0,"H","S Stockbridge",11,8,4,2,15,15,7,7,3,3,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Bradford","Tranmere",1,1,"D",1,0,"H","C Boyeson",15,15,6,2,9,16,4,3,2,3,1,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Bristol Rvs","Salford",1,0,"H",0,0,"D","D Whitestone",16,9,4,2,7,12,9,4,3,3,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Harrogate","Swindon",1,4,"A",0,2,"A","S Oldham",13,15,6,8,6,7,4,1,1,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Hartlepool","Port Vale",0,1,"A",0,0,"D","C Sarginson",11,12,1,3,6,6,5,6,2,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Leyton Orient","Scunthorpe",3,0,"H",3,0,"H","D Bourne",22,12,7,3,8,10,2,5,2,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Mansfield","Sutton",2,3,"A",0,1,"A","N Hair",14,8,5,5,12,14,6,7,1,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Newport County","Crawley Town",1,2,"A",0,2,"A","S Mather",15,9,5,4,10,12,3,4,1,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Oldham","Northampton",0,2,"A",0,1,"A","S Purkiss",9,13,3,5,10,13,3,4,1,4,1,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Stevenage","Rochdale",1,0,"H",0,0,"D","R Lewis",7,10,3,2,8,8,3,6,1,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-15,"Walsall","Carlisle",1,0,"H",1,0,"H","M Woods",12,13,2,2,8,12,2,6,3,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Carlisle","Mansfield",1,0,"H",0,0,"D","R Joyce",15,17,4,5,5,6,8,8,4,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Colchester","Bradford",3,0,"H",2,0,"H","D Handley",8,9,4,2,9,16,1,2,0,0,0,1,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Crawley Town","Walsall",1,0,"H",0,0,"D","P Wright",8,13,3,5,13,7,3,6,0,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Forest Green","Oldham",2,0,"H",2,0,"H","S Martin",15,14,8,4,13,14,6,7,1,3,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Northampton","Harrogate",3,0,"H",1,0,"H","R Lewis",12,5,4,1,9,10,4,2,0,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Port Vale","Bristol Rvs",1,3,"A",1,2,"A","C Hicks",12,10,2,4,16,7,6,4,2,6,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Rochdale","Hartlepool",2,1,"H",0,1,"A","T Nield",14,7,7,2,5,8,4,6,1,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Salford","Barrow",2,2,"D",1,0,"H","A Haines",13,13,4,5,13,10,4,5,1,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Scunthorpe","Stevenage",1,1,"D",0,0,"D","S Stockbridge",9,23,1,9,12,6,3,5,2,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Sutton","Newport County",1,0,"H",1,0,"H","O Yates",7,13,1,3,6,13,3,6,5,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Swindon","Leyton Orient",1,2,"A",0,1,"A","S Allison",17,5,7,3,8,9,6,3,2,4,0,1,"2021/22","England League Two","England",2022
"E3",2022-04-18,"Tranmere","Exeter",2,0,"H",1,0,"H","D Drysdale",11,14,4,1,13,11,5,6,2,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-22,"Newport County","Colchester",1,2,"A",1,0,"H","T Reeves",11,10,3,3,12,10,2,3,3,3,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Barrow","Sutton",1,0,"H",0,0,"D","B Toner",10,8,1,1,11,12,5,5,1,1,1,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Bradford","Scunthorpe",2,1,"H",2,1,"H","R Joyce",27,3,7,1,8,16,4,2,0,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Bristol Rvs","Forest Green",0,0,"D",0,0,"D","G Ward",15,15,5,8,14,15,5,6,5,4,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Exeter","Rochdale",2,0,"H",1,0,"H","C Brook",14,8,5,4,9,11,3,4,3,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Harrogate","Carlisle",3,0,"H",2,0,"H","R Welch",17,7,7,4,7,9,3,11,2,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Hartlepool","Swindon",0,3,"A",0,1,"A","A Haines",13,18,2,8,14,15,6,5,1,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Leyton Orient","Northampton",2,4,"A",1,4,"A","D Handley",13,13,4,6,9,17,3,2,0,5,1,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Mansfield","Crawley Town",2,0,"H",1,0,"H","D Rock",17,5,10,0,17,16,5,3,2,0,0,1,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Oldham","Salford",1,2,"A",1,2,"A","R Madley",15,10,6,5,7,15,8,2,0,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Stevenage","Tranmere",2,0,"H",1,0,"H","K Stroud",16,8,3,1,13,11,6,2,2,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-23,"Walsall","Port Vale",2,0,"H",0,0,"D","T Nield",12,8,2,2,11,15,4,9,2,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-26,"Exeter","Barrow",2,1,"H",1,1,"D","L Swabey",12,5,6,2,13,9,7,3,2,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-26,"Mansfield","Stevenage",2,0,"H",0,0,"D","C Sarginson",14,10,4,3,7,9,7,6,2,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-26,"Sutton","Crawley Town",3,0,"H",2,0,"H","S Allison",14,10,4,4,8,12,3,5,1,3,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-26,"Swindon","Forest Green",2,1,"H",2,0,"H","J Oldham",7,19,3,6,17,15,3,8,3,4,1,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Carlisle","Stevenage",2,1,"H",0,0,"D","D Drysdale",16,12,4,2,10,5,5,2,0,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Colchester","Walsall",2,2,"D",1,1,"D","D Whitestone",18,15,4,7,9,13,3,3,0,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Crawley Town","Leyton Orient",0,2,"A",0,1,"A","P Howard",18,12,3,7,7,8,7,0,5,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Forest Green","Harrogate",1,3,"A",1,1,"D","C Pollard",20,11,6,4,11,11,11,1,1,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Northampton","Exeter",1,1,"D",1,0,"H","S Mather",16,8,5,3,14,9,8,5,1,5,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Rochdale","Bristol Rvs",3,4,"A",2,0,"H","R Joyce",13,24,5,10,14,7,2,6,4,1,0,1,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Scunthorpe","Hartlepool",1,1,"D",0,0,"D","W Finnie",10,23,5,5,12,6,3,7,2,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Sutton","Bradford",1,4,"A",0,1,"A","D Bourne",11,21,1,12,14,17,5,8,2,3,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Swindon","Barrow",2,1,"H",1,0,"H","R Lewis",17,12,6,4,7,18,10,2,1,3,0,0,"2021/22","England League Two","England",2022
"E3",2022-04-30,"Tranmere","Oldham",2,0,"H",1,0,"H","N Hair",17,9,6,1,15,9,5,4,2,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-02,"Salford","Mansfield",2,2,"D",1,2,"A","S Stockbridge",17,14,6,5,10,16,6,6,4,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-02,"Port Vale","Newport County",1,2,"A",0,1,"A","C Brook",7,10,2,6,12,18,2,8,1,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Barrow","Northampton",1,3,"A",1,3,"A","R Joyce",13,9,3,4,11,13,7,2,2,2,0,1,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Bradford","Carlisle",2,0,"H",1,0,"H","J Bell",18,11,6,3,15,10,3,1,1,4,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Bristol Rvs","Scunthorpe",7,0,"H",2,0,"H","C Breakspear",34,5,14,1,10,17,19,3,0,4,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Exeter","Port Vale",0,1,"A",0,1,"A","T Reeves",17,6,3,2,11,7,12,2,1,3,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Harrogate","Sutton",0,2,"A",0,1,"A","O Langford",23,17,5,8,7,8,11,7,0,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Hartlepool","Colchester",0,2,"A",0,1,"A","B Toner",19,10,7,7,15,10,7,3,1,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Leyton Orient","Tranmere",0,1,"A",0,1,"A","S Stockbridge",10,9,2,1,9,13,10,3,1,4,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Mansfield","Forest Green",2,2,"D",1,0,"H","R Madley",14,15,4,5,12,6,4,8,1,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Newport County","Rochdale",0,2,"A",0,1,"A","L Swabey",14,11,2,3,7,7,7,3,0,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Oldham","Crawley Town",3,3,"D",2,2,"D","A Backhouse",11,25,7,10,7,12,3,10,0,1,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Stevenage","Salford",4,2,"H",2,1,"H","M Coy",13,23,4,8,7,7,3,7,1,0,0,0,"2021/22","England League Two","England",2022
"E3",2022-05-07,"Walsall","Swindon",0,3,"A",0,3,"A","S Barrott",15,12,2,5,11,13,7,5,2,2,0,0,"2021/22","England League Two","England",2022
"E3",2022-07-30,"AFC Wimbledon","Gillingham",2,0,"H",1,0,"H","S Mather",7,5,5,1,12,17,3,4,3,5,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Bradford","Doncaster",0,0,"D",0,0,"D","B Madden",22,3,2,1,11,9,7,6,0,3,1,1,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Carlisle","Crawley Town",1,0,"H",1,0,"H","T Kirk",23,6,8,0,9,6,6,4,1,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Harrogate","Swindon",3,0,"H",1,0,"H","T Reeves",14,10,5,1,11,7,4,5,3,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Leyton Orient","Grimsby",2,0,"H",0,0,"D","C Pollard",14,10,5,6,9,7,3,2,3,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Northampton","Colchester",3,2,"H",1,1,"D","M Woods",11,5,4,4,15,13,3,4,1,4,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Rochdale","Crewe",1,2,"A",0,2,"A","A Kitchen",12,9,4,3,10,9,6,1,2,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Salford","Mansfield",2,0,"H",2,0,"H","A Herczeg",8,14,3,4,11,19,3,9,2,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Stockport","Barrow",2,3,"A",0,3,"A","O Yates",11,10,5,7,13,9,4,3,2,4,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Sutton","Newport County",1,1,"D",1,1,"D","S Purkiss",12,7,3,3,10,16,4,7,3,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Tranmere","Stevenage",1,2,"A",0,1,"A","J Simpson",8,16,4,10,15,9,5,9,1,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-07-30,"Walsall","Hartlepool",4,0,"H",2,0,"H","L Swabey",21,4,11,2,8,13,8,2,0,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Barrow","Bradford",3,2,"H",0,0,"D","M Woods",14,7,4,6,15,19,4,6,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Colchester","Carlisle",1,1,"D",1,1,"D","J Oldham",12,11,5,5,13,8,5,5,0,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Crawley Town","Leyton Orient",0,1,"A",0,0,"D","S Purkiss",3,11,1,2,8,14,6,3,0,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Crewe","Harrogate",3,0,"H",2,0,"H","D Bourne",12,10,5,3,12,11,5,1,2,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Doncaster","Sutton",2,1,"H",0,1,"A","B Speedie",12,15,4,4,13,21,2,3,1,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Gillingham","Rochdale",1,0,"H",1,0,"H","W Finnie",13,5,5,1,12,15,7,6,3,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Grimsby","Northampton",1,1,"D",0,0,"D","T Parsons",23,8,9,4,17,16,5,1,0,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Hartlepool","AFC Wimbledon",0,0,"D",0,0,"D","B Madden",12,7,2,4,12,12,6,5,3,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Mansfield","Tranmere",1,0,"H",0,0,"D","S Stockbridge",17,6,9,3,15,10,12,4,2,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Newport County","Walsall",0,1,"A",0,0,"D","A Young",13,3,2,0,8,15,7,1,0,3,0,1,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Stevenage","Stockport",2,1,"H",0,0,"D","A Herczeg",16,4,3,2,15,19,4,4,1,2,0,1,"2022/23","England League Two","England",2022
"E3",2022-08-06,"Swindon","Salford",0,0,"D",0,0,"D","A Woolmer",9,15,2,4,15,6,3,6,6,1,1,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"AFC Wimbledon","Doncaster",2,2,"D",0,0,"D","O Yates",16,13,6,4,17,8,3,11,2,4,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Bradford","Newport County",2,0,"H",1,0,"H","W Finnie",9,9,3,2,10,15,6,4,1,3,0,1,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Carlisle","Swindon",1,1,"D",1,1,"D","A Kitchen",17,11,5,6,6,12,5,3,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Harrogate","Crawley Town",0,0,"D",0,0,"D","T Nield",15,11,5,4,9,9,8,5,0,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Leyton Orient","Mansfield",1,0,"H",0,0,"D","L Doughty",6,16,3,7,10,7,4,9,4,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Northampton","Hartlepool",2,1,"H",1,1,"D","S Gill",20,11,10,3,7,8,2,2,3,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Rochdale","Grimsby",0,1,"A",0,0,"D","T Kirk",16,14,3,5,12,17,8,5,4,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Salford","Crewe",3,0,"H",1,0,"H","C Hicks",17,3,6,0,11,16,2,2,2,2,0,1,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Stockport","Colchester",1,0,"H",0,0,"D","D Rock",21,2,7,0,10,13,4,1,0,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Sutton","Barrow",1,0,"H",0,0,"D","A Davies",9,7,6,3,14,8,4,5,0,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Tranmere","Gillingham",3,0,"H",1,0,"H","S Oldham",11,9,4,0,10,7,2,2,0,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-13,"Walsall","Stevenage",1,1,"D",1,0,"H","C Breakspear",6,14,1,4,13,12,3,3,2,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Barrow","Walsall",2,1,"H",2,0,"H","A Haines",7,7,5,1,8,9,10,3,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Colchester","Bradford",1,0,"H",0,0,"D","C Brook",16,15,4,3,12,11,5,8,0,4,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Crawley Town","Northampton",2,3,"A",1,2,"A","S Martin",8,11,5,7,10,8,2,3,0,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Crewe","Sutton",1,0,"H",1,0,"H","T Parsons",10,20,4,6,16,16,4,5,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Doncaster","Stockport",2,1,"H",1,0,"H","D Bourne",20,2,8,1,8,12,10,2,1,2,0,1,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Gillingham","Harrogate",0,2,"A",0,1,"A","L Swabey",15,13,2,5,8,9,11,6,5,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Hartlepool","Tranmere",0,0,"D",0,0,"D","T Kirk",7,13,1,5,8,12,7,9,3,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Mansfield","AFC Wimbledon",5,2,"H",2,2,"D","B Speedie",13,5,6,2,16,12,7,3,2,4,0,1,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Newport County","Salford",2,3,"A",0,0,"D","S Gill",12,12,4,6,10,7,4,4,3,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Stevenage","Rochdale",1,0,"H",1,0,"H","T Reeves",17,3,6,1,11,13,8,2,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-16,"Swindon","Leyton Orient",1,1,"D",1,1,"D","R Lewis",7,18,3,9,11,8,2,6,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Hartlepool","Bradford",1,3,"A",1,1,"D","S Oldham",5,11,2,6,7,9,3,7,0,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Barrow","Harrogate",1,0,"H",1,0,"H","T Parsons",11,5,3,1,13,11,7,1,4,4,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Colchester","Leyton Orient",1,3,"A",0,1,"A","T Kirk",7,16,3,6,10,8,6,3,0,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Crawley Town","AFC Wimbledon",0,2,"A",0,2,"A","J Oldham",10,9,2,4,13,13,5,1,1,2,1,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Crewe","Northampton",2,2,"D",2,1,"H","D Webb",6,14,3,4,7,8,5,8,2,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Doncaster","Salford",2,1,"H",1,1,"D","A Kitchen",11,13,6,3,10,15,5,6,0,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Gillingham","Walsall",0,0,"D",0,0,"D","R Madley",9,9,2,1,9,17,6,5,0,4,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Grimsby","Sutton",0,0,"D",0,0,"D","M Woods",9,13,3,4,17,11,5,6,3,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Mansfield","Stockport",2,1,"H",0,0,"D","P Wright",14,9,6,2,13,8,6,2,1,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Newport County","Tranmere",2,1,"H",2,1,"H","T Nield",13,5,5,1,11,9,4,3,1,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Stevenage","Carlisle",2,1,"H",2,1,"H","C Hicks",19,11,5,6,8,8,6,4,2,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-20,"Swindon","Rochdale",3,0,"H",1,0,"H","S Barrott",20,5,10,0,7,7,10,3,2,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"AFC Wimbledon","Barrow",0,1,"A",0,1,"A","J Busby",11,10,2,3,17,9,4,1,2,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Bradford","Crewe",0,0,"D",0,0,"D","S Gill",11,8,2,2,8,6,4,6,2,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Carlisle","Gillingham",1,0,"H",0,0,"D","M Edwards",6,8,2,3,9,11,1,4,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Harrogate","Newport County",0,4,"A",0,4,"A","C Boyeson",7,8,0,3,5,17,2,1,0,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Leyton Orient","Hartlepool",4,2,"H",2,1,"H","D Bourne",21,8,7,2,10,12,2,1,3,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Northampton","Doncaster",0,1,"A",0,0,"D","N Hair",10,11,3,2,13,11,3,5,2,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Rochdale","Crawley Town",1,1,"D",0,1,"A","A Young",9,4,6,1,10,8,6,2,2,2,0,1,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Salford","Stevenage",1,0,"H",0,0,"D","D Drysdale",12,8,5,2,9,10,7,5,0,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Stockport","Swindon",1,1,"D",0,0,"D","S Allison",13,11,4,2,10,10,5,6,2,2,1,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Sutton","Mansfield",2,1,"H",1,0,"H","L Swabey",10,8,3,3,14,10,5,9,3,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Tranmere","Colchester",2,0,"H",1,0,"H","R Welch",9,3,4,0,9,6,4,1,1,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-08-27,"Walsall","Grimsby",1,2,"A",1,0,"H","P Wright",14,8,7,3,3,11,4,2,1,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Bradford","Walsall",2,1,"H",2,0,"H","M Edwards",9,24,3,6,3,9,4,10,2,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Carlisle","Rochdale",3,3,"D",1,1,"D","A Herczeg",15,9,4,4,11,6,5,4,0,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Colchester","Hartlepool",1,1,"D",0,1,"A","T Parsons",11,7,5,1,9,14,8,3,2,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Crewe","Stevenage",1,2,"A",1,0,"H","T Nield",11,10,4,5,17,15,11,3,3,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Doncaster","Mansfield",1,3,"A",1,1,"D","T Kirk",9,16,5,5,10,18,3,4,1,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Gillingham","Swindon",0,0,"D",0,0,"D","M Woods",8,23,2,4,8,9,5,8,0,1,1,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Leyton Orient","Tranmere",2,0,"H",1,0,"H","D Webb",10,9,2,3,8,10,7,2,3,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Newport County","Grimsby",0,2,"A",0,0,"D","S Oldham",12,13,5,6,10,14,1,5,2,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Northampton","Barrow",3,1,"H",1,1,"D","T Reeves",14,16,5,5,15,8,6,4,4,4,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Salford","Crawley Town",2,2,"D",1,1,"D","S Stockbridge",19,8,6,3,15,21,6,3,1,5,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Stockport","AFC Wimbledon",1,0,"H",1,0,"H","S Gill",16,8,9,1,11,12,13,3,1,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-03,"Sutton","Harrogate",2,1,"H",1,1,"D","N Hair",20,7,7,1,8,7,14,3,1,2,0,1,"2022/23","England League Two","England",2022
"E3",2022-09-13,"AFC Wimbledon","Northampton",0,2,"A",0,1,"A","C Breakspear",11,7,3,5,17,15,7,5,3,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-13,"Barrow","Doncaster",2,0,"H",1,0,"H","S Oldham",20,7,8,1,10,10,4,2,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-13,"Crawley Town","Stockport",3,2,"H",2,1,"H","N Hair",5,14,4,7,10,8,0,7,2,0,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-13,"Grimsby","Gillingham",1,1,"D",1,1,"D","A Haines",15,10,6,3,13,10,5,5,1,2,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-13,"Harrogate","Salford",0,1,"A",0,0,"D","B Toner",14,18,2,6,13,10,4,5,1,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-13,"Hartlepool","Crewe",1,1,"D",1,0,"H","M Coy",15,11,5,3,11,9,4,2,0,1,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-13,"Mansfield","Carlisle",0,0,"D",0,0,"D","S Allison",12,6,3,3,12,16,6,0,1,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-13,"Rochdale","Leyton Orient",0,1,"A",0,1,"A","S Mather",5,13,2,4,6,9,4,4,2,3,0,0,"2022/23","England League Two","England",2022
"E3",2022-09-13,"Stevenage","Newport County",1,0,"H",0,0,"D","O Langford",14,7,2,1,9,12,7,0,3,0,0,0,"2022/23","England League Two","England",2022
