"GameID","Date","Competition","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","ModerateMistakes","Corner_Mistakes","Yellow_Mistakes","Total_Goals","Total_Shots","Total_Shots_On_Target","Total_Fouls","Total_Corners","Total_Yellow_Cards","Total_Red_Cards"
"20231209CARMIL",2023-12-09,"England Championship","Cardiff","Millwall",1,0,"H",7,10,3,3,11,14,4,2,1,2,0,0,0,0,0,1,17,6,25,6,3,0
"20231209HUDBRI",2023-12-09,"England Championship","Huddersfield","Bristol City",1,1,"D",6,15,2,4,8,10,2,9,1,1,0,0,0,0,0,2,21,6,18,11,2,0
"20231209LEIPLY",2023-12-09,"England Championship","Leicester","Plymouth",4,0,"H",13,15,7,5,6,10,5,8,0,3,0,0,0,0,0,4,28,12,16,13,3,0
"20231209MIDIPS",2023-12-09,"England Championship","Middlesbrough","Ipswich",0,2,"A",7,9,1,3,15,14,5,3,1,3,0,0,0,0,0,2,16,4,29,8,4,0
"20231209NORPRE",2023-12-09,"England Championship","Norwich","Preston",0,0,"D",18,6,4,1,8,10,10,1,0,2,0,0,0,0,0,0,24,5,18,11,2,0
"20231209QPRHUL",2023-12-09,"England Championship","QPR","Hull",2,0,"H",13,15,4,6,10,7,4,4,1,3,0,0,0,0,0,2,28,10,17,8,4,0
"20231209ROTSWA",2023-12-09,"England Championship","Rotherham","Swansea",1,2,"A",7,19,3,9,9,9,6,11,2,3,1,0,0,0,0,3,26,12,18,17,5,1
"20231209STOSHE",2023-12-09,"England Championship","Stoke","Sheffield Weds",0,1,"A",13,6,4,2,7,11,4,5,3,4,0,0,0,0,0,1,19,6,18,9,7,0
"20231209WATSOU",2023-12-09,"England Championship","Watford","Southampton",1,1,"D",11,6,4,3,10,16,7,3,3,4,0,0,0,0,0,2,17,7,26,10,7,0
"20231212BLABRI",2023-12-12,"England Championship","Blackburn","Bristol City",2,1,"H",13,11,3,5,6,7,3,4,4,1,0,0,0,0,0,3,24,8,13,7,5,0
"20231212HUDPRE",2023-12-12,"England Championship","Huddersfield","Preston",1,3,"A",7,11,3,3,12,10,2,6,0,2,0,0,0,0,0,4,18,6,22,8,2,0
"20231212ROTWES",2023-12-12,"England Championship","Rotherham","West Brom",0,2,"A",4,6,2,2,11,10,1,2,0,1,0,0,0,0,0,2,10,4,21,3,1,0
"20231212STOSWA",2023-12-12,"England Championship","Stoke","Swansea",1,1,"D",16,8,4,2,11,14,6,3,3,2,0,0,1,0,1,2,24,6,25,9,5,0
"20231212WATIPS",2023-12-12,"England Championship","Watford","Ipswich",1,2,"A",12,10,3,6,12,16,6,4,2,4,0,0,0,0,0,3,22,9,28,10,6,0
"20231212SUNLEE",2023-12-12,"England Championship","Sunderland","Leeds",1,0,"H",11,12,3,4,12,8,6,3,1,3,0,0,0,0,0,1,23,7,20,9,4,0
"20231213CARBIR",2023-12-13,"England Championship","Cardiff","Birmingham",0,1,"A",11,11,4,5,11,18,4,3,1,2,0,0,0,0,0,1,22,9,29,7,3,0
"20231213COVSOU",2023-12-13,"England Championship","Coventry","Southampton",1,1,"D",11,12,4,3,9,12,3,9,0,3,0,0,0,0,0,2,23,7,21,12,3,0
"20231213LEIMIL",2023-12-13,"England Championship","Leicester","Millwall",3,2,"H",15,11,6,6,5,16,9,3,2,4,0,0,0,0,0,5,26,12,21,12,6,0
"20231213NORSHE",2023-12-13,"England Championship","Norwich","Sheffield Weds",3,1,"H",12,21,5,4,6,10,3,7,1,1,0,0,0,0,0,4,33,9,16,10,2,0
"20231213QPRPLY",2023-12-13,"England Championship","QPR","Plymouth",0,0,"D",29,12,10,2,14,8,6,1,2,3,0,1,0,0,0,0,41,12,22,7,5,1
"20231213MIDHUL",2023-12-13,"England Championship","Middlesbrough","Hull",1,2,"A",16,8,8,4,9,5,6,4,0,1,0,0,0,0,0,3,24,12,14,10,1,0
"20231216IPSNOR",2023-12-16,"England Championship","Ipswich","Norwich",2,2,"D",18,11,5,3,11,8,6,3,2,0,0,0,1,0,1,4,29,8,19,9,2,0
"20231216BRISUN",2023-12-16,"England Championship","Bristol City","Sunderland",1,0,"H",6,18,3,9,12,8,5,11,3,3,0,0,0,0,0,1,24,12,20,16,6,0
"20231216HULCAR",2023-12-16,"England Championship","Hull","Cardiff",3,0,"H",15,8,7,1,14,12,9,2,1,3,0,0,0,0,0,3,23,8,26,11,4,0
"20231216LEECOV",2023-12-16,"England Championship","Leeds","Coventry",1,1,"D",20,7,6,3,8,15,7,0,3,5,0,0,0,0,0,2,27,9,23,7,8,0
"20231216MILHUD",2023-12-16,"England Championship","Millwall","Huddersfield",1,1,"D",12,10,7,2,16,8,0,6,0,2,0,0,0,0,0,2,22,9,24,6,2,0
"20231216PLYROT",2023-12-16,"England Championship","Plymouth","Rotherham",3,2,"H",25,9,9,4,7,16,11,5,0,5,0,1,0,0,0,5,34,13,23,16,5,1
"20231216PREWAT",2023-12-16,"England Championship","Preston","Watford",1,5,"A",20,15,10,7,14,9,10,5,3,1,0,0,0,0,0,6,35,17,23,15,4,0
"20231216SHEQPR",2023-12-16,"England Championship","Sheffield Weds","QPR",2,1,"H",8,5,3,2,12,13,8,3,5,4,0,0,0,0,0,3,13,5,25,11,9,0
"20231216SOUBLA",2023-12-16,"England Championship","Southampton","Blackburn",4,0,"H",22,4,11,4,9,11,15,1,3,2,0,1,1,0,1,4,26,15,20,16,5,1
"20231216SWAMID",2023-12-16,"England Championship","Swansea","Middlesbrough",1,2,"A",10,9,3,4,14,14,4,4,2,3,0,0,0,0,0,3,19,7,28,8,5,0
"20231217WESSTO",2023-12-17,"England Championship","West Brom","Stoke",1,1,"D",16,9,7,1,9,14,11,11,3,1,0,0,0,0,0,2,25,8,23,22,4,0
"20231218BIRLEI",2023-12-18,"England Championship","Birmingham","Leicester",2,3,"A",8,14,5,5,12,17,3,2,0,1,0,0,0,0,0,5,22,10,29,5,1,0
"20231222BRIHUL",2023-12-22,"England Championship","Bristol City","Hull",3,2,"H",21,16,5,4,9,11,7,6,2,3,0,0,1,1,0,5,37,9,20,13,5,0
"20231222SWAPRE",2023-12-22,"England Championship","Swansea","Preston",2,1,"H",10,9,4,4,10,8,4,3,4,2,0,0,0,0,0,3,19,8,18,7,6,0
"20231223LEEIPS",2023-12-23,"England Championship","Leeds","Ipswich",4,0,"H",9,2,4,0,10,15,5,0,1,4,0,0,0,0,0,4,11,4,25,5,5,0
"20231223BLAWAT",2023-12-23,"England Championship","Blackburn","Watford",1,2,"A",11,18,5,6,12,8,7,5,2,3,0,0,0,0,0,3,29,11,20,12,5,0
"20231223LEIROT",2023-12-23,"England Championship","Leicester","Rotherham",3,0,"H",24,2,11,0,5,4,10,0,1,1,0,0,0,0,0,3,26,11,9,10,2,0
"20231223MIDWES",2023-12-23,"England Championship","Middlesbrough","West Brom",1,0,"H",13,9,4,2,13,11,2,10,1,2,0,0,0,0,0,1,22,6,24,12,3,0
"20231223NORHUD",2023-12-23,"England Championship","Norwich","Huddersfield",2,0,"H",21,5,8,1,9,10,12,2,1,1,0,0,0,0,0,2,26,9,19,14,2,0
"20231223PLYBIR",2023-12-23,"England Championship","Plymouth","Birmingham",3,3,"D",15,13,8,7,7,15,7,3,2,5,0,1,0,0,0,6,28,15,22,10,7,1
"20231223QPRSOU",2023-12-23,"England Championship","QPR","Southampton",0,1,"A",12,13,2,4,8,12,7,5,1,3,0,1,0,0,0,1,25,6,20,12,4,1
"20231223SHECAR",2023-12-23,"England Championship","Sheffield Weds","Cardiff",1,2,"A",18,7,5,3,10,12,10,3,3,2,0,0,1,1,0,3,25,8,22,13,5,0
"20231223STOMIL",2023-12-23,"England Championship","Stoke","Millwall",0,0,"D",19,2,3,1,11,16,7,1,1,3,0,0,0,0,0,0,21,4,27,8,4,0
"20231223SUNCOV",2023-12-23,"England Championship","Sunderland","Coventry",0,3,"A",21,10,6,5,11,11,7,7,3,2,0,0,0,0,0,3,31,11,22,14,5,0
"20231226PRELEE",2023-12-26,"England Championship","Preston","Leeds",2,1,"H",13,11,4,2,22,12,5,6,5,1,0,1,0,0,0,3,24,6,34,11,6,1
"20231226MILQPR",2023-12-26,"England Championship","Millwall","QPR",2,0,"H",13,10,3,1,12,12,4,6,3,3,0,0,0,0,0,2,23,4,24,10,6,0
"20231226CARPLY",2023-12-26,"England Championship","Cardiff","Plymouth",2,2,"D",17,13,4,6,5,9,7,3,0,1,0,0,0,0,0,4,30,10,14,10,1,0
"20231226COVSHE",2023-12-26,"England Championship","Coventry","Sheffield Weds",2,0,"H",9,11,2,2,7,12,5,9,1,1,1,1,0,0,0,2,20,4,19,14,2,2
"20231226HUDBLA",2023-12-26,"England Championship","Huddersfield","Blackburn",3,0,"H",12,10,6,1,10,8,6,4,1,4,0,0,0,0,0,3,22,7,18,10,5,0
"20231226HULSUN",2023-12-26,"England Championship","Hull","Sunderland",0,1,"A",10,17,6,3,6,8,3,7,1,1,0,0,0,0,0,1,27,9,14,10,2,0
"20231226ROTMID",2023-12-26,"England Championship","Rotherham","Middlesbrough",1,0,"H",3,19,1,5,12,8,0,11,0,0,0,0,0,0,0,1,22,6,20,11,0,0
"20231226SOUSWA",2023-12-26,"England Championship","Southampton","Swansea",5,0,"H",11,4,9,1,15,13,3,1,2,4,0,0,1,0,1,5,15,10,28,4,6,0
"20231226WATBRI",2023-12-26,"England Championship","Watford","Bristol City",1,4,"A",13,15,5,5,10,4,6,6,1,0,0,0,0,0,0,5,28,10,14,12,1,0
"20231226WESNOR",2023-12-26,"England Championship","West Brom","Norwich",1,0,"H",21,7,3,3,5,8,12,4,0,0,0,1,0,0,0,1,28,6,13,16,0,1
"20231226BIRSTO",2023-12-26,"England Championship","Birmingham","Stoke",1,3,"A",14,11,5,5,10,12,5,3,2,3,0,0,0,0,0,4,25,10,22,8,5,0
"20231226IPSLEI",2023-12-26,"England Championship","Ipswich","Leicester",1,1,"D",19,5,2,2,9,9,11,2,1,2,0,0,0,0,0,2,24,4,18,13,3,0
"20231229SOUPLY",2023-12-29,"England Championship","Southampton","Plymouth",2,1,"H",26,8,7,1,8,8,9,3,3,2,0,0,0,0,0,3,34,8,16,12,5,0
"20231229BIRBRI",2023-12-29,"England Championship","Birmingham","Bristol City",0,0,"D",5,8,1,0,11,6,1,6,0,0,0,0,0,0,0,0,13,1,17,7,0,0
"20231229CARLEI",2023-12-29,"England Championship","Cardiff","Leicester",0,2,"A",10,9,2,4,11,7,5,2,1,0,0,0,0,0,0,2,19,6,18,7,1,0
"20231229COVSWA",2023-12-29,"England Championship","Coventry","Swansea",2,2,"D",21,12,5,4,14,11,12,4,1,4,0,0,0,0,0,4,33,9,25,16,5,0
"20231229HUDMID",2023-12-29,"England Championship","Huddersfield","Middlesbrough",1,2,"A",16,9,5,5,11,11,7,2,0,2,0,0,0,0,0,3,25,10,22,9,2,0
"20231229HULBLA",2023-12-29,"England Championship","Hull","Blackburn",3,2,"H",21,10,9,4,15,12,4,4,3,3,0,1,0,0,0,5,31,13,27,8,6,1
"20231229IPSQPR",2023-12-29,"England Championship","Ipswich","QPR",0,0,"D",7,10,5,2,13,5,5,9,3,2,0,0,0,0,0,0,17,7,18,14,5,0
"20231229MILNOR",2023-12-29,"England Championship","Millwall","Norwich",1,0,"H",11,11,5,3,11,12,5,3,4,5,1,0,1,0,1,1,22,8,23,8,9,1
"20231229PRESHE",2023-12-29,"England Championship","Preston","Sheffield Weds",0,1,"A",9,6,2,3,10,11,3,0,4,2,0,1,0,0,0,1,15,5,21,3,6,1
"20231229ROTSUN",2023-12-29,"England Championship","Rotherham","Sunderland",1,1,"D",13,10,4,3,10,9,4,8,2,1,0,0,0,0,0,2,23,7,19,12,3,0
"20231229WATSTO",2023-12-29,"England Championship","Watford","Stoke",1,1,"D",13,14,6,4,7,10,5,4,4,1,1,0,0,0,0,2,27,10,17,9,5,1
